                    Element nb,             Integration Point,                          Time,                        Stress,                  Total Strain,          Visco-plastic Strain,Equivalent viscoplastic Strain,                   Back Stress,                  Yield Stress,
                             1,                             1,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.00000000E+01,               -4.41025629E-01,               -2.02027073E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.00000000E+01,               -4.41025629E-01,               -2.02027073E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.00000000E+01,               -4.41025629E-01,               -2.02027073E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.02000000E+01,                5.78862272E-01,               -1.91828194E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.04000000E+01,                1.59771106E+00,               -1.81639706E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.06000000E+01,                2.61552285E+00,               -1.71461588E-02,               -1.97616817E-02,                6.20298747E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             2,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58457811E+00,
                             1,                             1,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             1,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             2,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             2,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             1,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             1,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             2,                2.08000000E+01,                3.62797780E+00,               -1.61293819E-02,               -1.97573597E-02,                6.20341967E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             2,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58475820E+00,
                             1,                             1,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             1,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             2,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             2,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             1,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             1,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             2,                2.10000000E+01,                4.54781577E+00,               -1.51136378E-02,               -1.96614536E-02,                6.21301028E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             2,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.58875428E+00,
                             1,                             1,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             1,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             2,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             2,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             1,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             1,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             2,                2.12000000E+01,                5.38377223E+00,               -1.40989244E-02,               -1.94826966E-02,                6.23088598E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             2,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.59620249E+00,
                             1,                             1,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             1,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             2,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             2,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             1,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             1,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             2,                2.14000000E+01,                6.14375853E+00,               -1.30852395E-02,               -1.92289981E-02,                6.25625583E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             2,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.60677326E+00,
                             1,                             1,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             1,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             2,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             2,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             1,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             1,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             2,                2.16000000E+01,                6.83493969E+00,               -1.20725812E-02,               -1.89075209E-02,                6.28840355E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             2,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.62016815E+00,
                             1,                             1,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             1,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             2,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             2,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             1,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             1,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             2,                2.18000000E+01,                7.46380477E+00,               -1.10609474E-02,               -1.85247521E-02,                6.32668043E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             2,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.63611684E+00,
                             1,                             1,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             1,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             2,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             2,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             1,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             1,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             2,                2.20000000E+01,                8.03623067E+00,               -1.00503359E-02,               -1.80865665E-02,                6.37049899E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             2,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.65437458E+00,
                             1,                             1,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             1,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             2,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             2,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             1,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             1,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             2,                2.22000000E+01,                8.55753985E+00,               -9.04074465E-03,               -1.75982845E-02,                6.41932719E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             2,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.67471966E+00,
                             1,                             1,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             1,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             2,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             2,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             1,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             1,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             2,                2.24000000E+01,                9.03255267E+00,               -8.03217170E-03,               -1.70647244E-02,                6.47268320E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             2,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.69695134E+00,
                             1,                             1,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             1,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             2,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             2,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             1,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             1,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             2,                2.26000000E+01,                9.46563474E+00,               -7.02461494E-03,               -1.64902497E-02,                6.53013067E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             2,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.72088778E+00,
                             1,                             1,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             1,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             2,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             2,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             1,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             1,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             2,                2.28000000E+01,                9.86073980E+00,               -6.01807233E-03,               -1.58788121E-02,                6.59127443E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             2,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.74636435E+00,
                             1,                             1,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             1,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             2,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             2,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             1,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             1,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             2,                2.30000000E+01,                1.02214486E+01,               -5.01254182E-03,               -1.52339905E-02,                6.65575660E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             2,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.77323191E+00,
                             1,                             1,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             1,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             2,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             2,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             1,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             1,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             2,                2.32000000E+01,                1.05510042E+01,               -4.00802140E-03,               -1.45590256E-02,                6.72325308E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             2,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.80135545E+00,
                             1,                             1,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             1,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             2,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             2,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             1,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             1,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             2,                2.34000000E+01,                1.08523435E+01,               -3.00450902E-03,               -1.38568525E-02,                6.79347039E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             2,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.83061266E+00,
                             1,                             1,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             1,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             2,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             2,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             1,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             1,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             2,                2.36000000E+01,                1.11281265E+01,               -2.00200267E-03,               -1.31301291E-02,                6.86614273E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             2,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.86089280E+00,
                             1,                             1,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             1,                2.40000000E+01,                1.16124323E+01,                1.06945702E-15,               -1.16124323E-02,                7.01791241E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             2,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             2,                2.40000000E+01,                1.16124323E+01,                2.61791457E-15,               -1.16124323E-02,                7.01791241E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             1,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             1,                2.40000000E+01,                1.16124323E+01,                1.29128479E-15,               -1.16124323E-02,                7.01791241E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             2,                2.38000000E+01,                1.13807621E+01,               -1.00050033E-03,               -1.23812625E-02,                6.94102939E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             2,                2.40000000E+01,                1.16124323E+01,                1.06533705E-15,               -1.16124323E-02,                7.01791241E-02,                0.00000000E+00,                3.89209558E+00,
                             1,                             1,                2.40000000E+01,                1.16124323E+01,                1.29128479E-15,               -1.16124323E-02,                7.01791241E-02,                0.00000000E+00,                3.92413017E+00,
                             1,                             1,                2.42000000E+01,                1.18251128E+01,                9.99500333E-04,               -1.08256124E-02,                7.09659440E-02,                0.00000000E+00,                3.92413017E+00,
